ss,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,trans_num,trans_date,trans_time,categoty,amt,customer_device,customer_payment_method,customer_card_number,customer_transaction_id,merch_name,merch_id,merch_url,merch_transaction_ip,mercj_lat,merch_long,isfraud
664308604,David,Sharma,M,5515 Main St,Austin,CA,84545,42.112797,-85.604363,4179643,Manager,1956-03-26,283167232464,b1da151b-10a0-4dd6-a28a-360dc8a33b1f,2024-04-19,00:59:21,pharmacy,39.13,web,credit_card,**** **** **** 4181,fdc8e28b-34b9-440a-b831-2c173b79ab97,Amazon,M17859,https://www.amazon.com,118.42.207.156,29.785389,-90.315434,0
857579033,Luis,Doe,M,1098 Pine St,San Francisco,GA,61210,31.234244,-111.221901,5737533,Cashier,1979-09-13,675947910999,4072e599-f04b-4972-a954-550061857314,2024-08-14,19:02:45,electronics,1497.45,web,wallet,**** **** **** 3430,ce49f748-448d-4a9c-8c27-4320a2c1cf5e,Uber,M90198,https://www.uber.com,210.140.45.7,47.188417,-104.604916,1
382511723,Anita,Brown,F,5788 Park Ave,Miami,GA,90748,34.677868,-122.385312,6017831,Analyst,1988-01-28,035821726330,38d9b6c4-099b-4d86-b0e1-c4296ec8b1bd,2024-07-30,07:13:07,grocery,96.1,pos,debit_card,**** **** **** 4306,9dc44c8c-54e5-4a82-94b2-d191ae85d875,DoorDash,M99314,https://www.doordash.com,213.200.119.237,27.123379,-118.731513,0
521526737,Jane,Garcia,M,8796 2nd St,New York,PA,96442,39.855647,-122.374691,7602271,Cashier,1970-11-26,110706868646,50f1886c-422a-495e-b95b-5843955ab98d,2024-10-13,16:17:54,travel,493.31,web,credit_card,**** **** **** 2577,f00fe9f4-7e48-4229-9101-5a5bf1b2a28f,Starbucks,M80565,https://www.starbucks.com,150.214.146.164,44.609212,-89.457146,0
014095071,Priya,Nguyen,F,6420 1st Ave,San Francisco,IL,39432,31.415732,-111.087322,5509418,Nurse,1993-02-06,519963230477,50714da5-921b-4fd6-a7cb-9641114ea5b4,2024-02-28,14:55:48,restaurant,146.37,web,credit_card,**** **** **** 0628,852107d1-02a8-4c3b-a101-267888994d15,Delta,M21414,https://www.delta.com,83.185.179.187,37.278424,-68.800259,0
356808779,Priya,Doe,M,8652 Park Ave,Boston,CA,44479,30.201096,-95.285104,4809917,Nurse,1986-07-21,347244167621,048e84a2-0e71-4997-b224-c339c1982bca,2024-11-06,23:24:58,pharmacy,224.83,mobile,credit_card,**** **** **** 4870,a6d1cd62-fc50-42d7-9e61-5ef625b681ad,Costco,M93675,https://www.costco.com,45.150.218.86,33.46884,-92.430473,0
258128766,Mei,Doe,F,8721 Main St,Boston,FL,59496,29.884615,-95.204038,1775809,Nurse,1959-02-27,340419744765,5e64fde0-7f12-46a6-b885-e968a03fdf43,2024-10-04,16:31:43,online_purchase,340.66,mobile,debit_card,**** **** **** 1713,4f870781-e53d-4afe-88c3-d175f43cec5a,DoorDash,M96120,https://www.doordash.com,37.162.142.77,27.029776,-118.401729,1
784138312,Sara,Doe,M,4356 Pine St,Boston,GA,79015,30.210672,-95.200871,3569079,Manager,1997-12-20,760783359482,99187a49-ed20-461d-8c66-ebd3e0a30122,2024-09-04,11:11:11,online_purchase,368.47,web,credit_card,**** **** **** 6546,170b3f12-8917-41d9-bda8-6ae628dd2734,Walmart,M44347,https://www.walmart.com,26.27.166.197,43.664121,-123.864043,0
277127715,Michael,Singh,M,9553 Park Ave,San Francisco,TX,51075,31.333585,-111.364296,7559163,Engineer,1958-11-20,685390917447,c6892540-650a-46b0-9ecf-60ce92fda9aa,2024-08-09,08:03:25,travel,154.64,pos,credit_card,**** **** **** 9658,5593688a-bb7c-4d45-bce1-566f3d522151,Uber,M14317,https://www.uber.com,40.178.145.63,46.994651,-104.963013,0
008059801,David,Brown,F,333 Main St,Austin,NJ,41195,41.958893,-85.474196,3571382,Teacher,1987-02-23,888003005378,729f72b6-157a-4e65-b39b-5b28f6f3b14c,2024-02-29,17:17:57,utilities,350.15,pos,debit_card,**** **** **** 2239,f848b779-6008-49fc-811c-175980d95ab4,Shell,M59605,https://www.shell.com,242.166.101.43,43.331659,-82.54382,0
286358349,Jane,Nguyen,M,2178 Cedar Rd,Dallas,NY,27575,39.995202,-93.071671,6940796,Designer,1977-08-27,263898749559,fe9f7e57-cf27-4f80-bb66-7f2fee500e5a,2024-02-04,08:22:55,grocery,77.03,pos,credit_card,**** **** **** 3891,08c9dc69-2e65-41a5-b03e-c60844f6c57b,Starbucks,M20701,https://www.starbucks.com,170.154.7.90,44.385078,-89.341454,0
795202798,Priya,Doe,M,4554 1st Ave,Chicago,CA,98671,25.75364,-112.492258,2546920,Analyst,1988-06-14,914548118917,a874fcc1-efbf-4b12-86b3-0036673a35fc,2024-08-31,05:51:34,online_purchase,207.76,web,wallet,**** **** **** 8865,0be5aa47-c96b-4b0a-9bd5-77a824c02542,Delta,M12899,https://www.delta.com,251.227.127.169,37.144486,-68.819557,0
529255568,John,Brown,F,9436 Cedar Rd,New York,CA,47384,39.852441,-122.388618,5566315,Developer,1990-01-17,084690015812,3571e630-42d7-4c99-9948-de6a6861cf20,2024-10-30,01:49:47,electronics,791.35,mobile,debit_card,**** **** **** 6724,19969c28-fbab-4d78-bca5-4607105e130e,Uber,M65701,https://www.uber.com,13.160.241.93,47.201192,-104.830288,0
572890910,Akhil,Smith,F,7605 Maple Ave,Dallas,FL,41826,40.1284,-92.755515,7968219,Clerk,1969-01-28,063474180420,6ca52e2c-df8c-4e7e-b8db-d653c0729ca2,2024-09-20,07:01:00,online_purchase,66.97,mobile,debit_card,**** **** **** 5755,b516d020-23e9-451c-ade0-b776e01e25d7,DoorDash,M28190,https://www.doordash.com,85.131.106.143,27.027418,-118.556663,0
300025546,John,Garcia,F,7914 Main St,Miami,NJ,96224,34.664545,-122.151641,4329450,Consultant,1960-01-04,453347985294,97cced9a-8602-402a-ad26-08172d687923,2024-09-03,18:40:53,travel,1222.53,mobile,debit_card,**** **** **** 5118,a7d0f57f-be98-40db-8004-05c927eeb9ca,Walmart,M87403,https://www.walmart.com,101.166.31.51,43.637791,-123.665046,1
199771180,Mei,Brown,F,3019 2nd St,Miami,TX,97185,34.580583,-122.147757,5483191,Teacher,1975-11-29,167743604890,0b3f6d1a-9eaa-425b-a242-37eaa9d9f34e,2024-12-02,08:20:31,restaurant,124.69,web,credit_card,**** **** **** 8893,e77ebd04-2749-40de-a57e-99b0e1ef178b,Delta,M64776,https://www.delta.com,21.101.162.189,37.087655,-68.278891,0
179005312,Anita,Garcia,F,1013 Oak St,Boston,NJ,34779,29.861191,-95.147424,5372399,Developer,1964-08-01,605574028459,3699fc95-74aa-4903-86bd-00868d4983ce,2024-05-22,15:58:15,pharmacy,129.92,web,debit_card,**** **** **** 3183,e75367d4-00ae-45b5-972a-745a3de560ac,DoorDash,M86221,https://www.doordash.com,236.79.28.44,27.2751,-118.328213,0
627435149,Sara,Nguyen,M,6158 1st Ave,Seattle,TX,33740,45.43572,-119.116785,4243819,Analyst,1959-02-13,286327023174,7165eb64-096f-44dd-9242-a6ff537b2154,2024-09-03,04:49:41,grocery,24.27,pos,credit_card,**** **** **** 0263,66ce647b-d729-4caa-ac81-7940697b5ae8,BestBuy,M58056,https://www.bestbuy.com,102.72.19.182,32.767839,-115.330132,0
172368504,Anita,Doe,M,1650 Pine St,Boston,TX,21552,29.936267,-95.138817,6152951,Nurse,1981-06-28,485260235472,360d63d7-a600-4025-be80-6fd9b77c1abc,2024-12-06,16:31:38,online_purchase,106.31,web,wallet,**** **** **** 8927,fb087ec3-754c-4115-ad4e-cac9e76d0fff,DoorDash,M93172,https://www.doordash.com,43.51.69.14,27.137103,-118.765711,0
843997486,Luis,Patel,M,5960 Maple Ave,Boston,MA,41439,30.032321,-95.158723,581053,Clerk,1963-10-21,980055733807,74cdf7b4-709b-4f99-88f8-eb2bbc961789,2024-08-30,05:45:06,online_purchase,165.39,web,credit_card,**** **** **** 5665,882cb0bd-268a-4585-b704-be1185662889,DoorDash,M77610,https://www.doordash.com,153.196.157.163,27.412995,-118.76382,0
319106971,Luis,Garcia,F,3408 Main St,Austin,TX,47941,41.811511,-85.527306,202195,Engineer,1985-10-28,363591142028,fa72c284-6509-4741-8829-674544edbb11,2024-06-03,12:39:20,gas,30.69,mobile,credit_card,**** **** **** 4922,35dfafe9-f4ff-4107-8b23-d7dc319bd0b6,Uber,M41438,https://www.uber.com,6.39.60.177,46.794802,-104.692636,1
097913532,Jane,Patel,M,9989 Main St,Dallas,NJ,81378,40.01106,-93.07389,5605714,Nurse,1979-11-13,956176294846,55dedace-28f6-4943-834f-6d022017f2dd,2024-10-12,13:03:07,pharmacy,240.95,web,credit_card,**** **** **** 3070,d2126353-e33e-4144-b073-0701c706f21f,Costco,M17045,https://www.costco.com,101.63.230.239,33.54878,-92.800834,0
292459897,Priya,Sharma,F,2784 Maple Ave,Chicago,GA,19025,25.60628,-112.493246,6599145,Nurse,1988-07-08,773824382146,d9252c06-528a-4212-90a0-cfc1a6656776,2024-03-05,12:52:40,online_purchase,70.47,mobile,wallet,**** **** **** 0627,9a6645a9-ce84-4026-95fa-f997fde6bc70,Amazon,M86140,https://www.amazon.com,221.181.75.236,30.362202,-90.200967,0
708939350,Jane,Smith,F,5203 Pine St,San Francisco,TX,31024,31.199884,-111.082049,2160909,Developer,1984-10-18,462933741535,583dd75b-0b6d-4327-a293-366b92f8682a,2024-08-02,16:37:31,electronics,454.08,pos,debit_card,**** **** **** 5875,458c9433-fe6a-4fbd-b3c5-a0b845294d65,Costco,M55294,https://www.costco.com,16.131.180.254,33.51739,-92.348511,0
484674752,Priya,Kumar,M,7997 1st Ave,New York,NY,83342,39.675364,-122.418994,4727095,Cashier,2004-02-06,914835650869,c3755fc7-23b3-4203-828c-96f958b781aa,2024-02-22,23:08:26,online_purchase,185.94,pos,credit_card,**** **** **** 4126,042b21d3-6d5a-4640-8889-16206718137d,Starbucks,M68418,https://www.starbucks.com,108.230.166.130,44.208072,-89.499198,0
320654326,Michael,Doe,F,8027 1st Ave,Chicago,FL,42552,25.490479,-112.537656,1480470,Manager,1979-02-24,143403715243,3f08395c-13d9-4507-9ee0-407c389e102e,2024-11-04,16:49:40,gas,23.44,mobile,debit_card,**** **** **** 6497,91a6d9a8-59fc-4bb9-89e5-4680d244a25c,Uber,M67413,https://www.uber.com,141.119.16.112,46.978891,-104.73847,0
124480569,Michael,Kumar,F,7746 1st Ave,Seattle,NY,70319,45.52981,-118.950671,6188253,Analyst,1953-04-16,421187490044,68b12c00-e2fe-4dde-9f99-6f2d7376f8c2,2024-08-14,20:52:59,gas,86.13,pos,wallet,**** **** **** 3064,2b2d44b2-7e91-4c16-b0d2-a0e4c3fb6f0d,Amazon,M44720,https://www.amazon.com,22.34.19.16,30.045186,-90.309109,0
066067514,Priya,Sharma,M,252 Park Ave,Boston,MA,21555,29.974446,-95.185871,3872767,Clerk,1978-05-24,148351560951,86562615-94e9-4872-8914-283815e545e6,2024-04-13,05:45:38,online_purchase,372.88,web,credit_card,**** **** **** 6271,26028dd3-3af8-4683-90e8-3260a22dce09,Uber,M37237,https://www.uber.com,193.95.158.50,46.873848,-105.092654,0
712207250,David,Brown,M,3160 Pine St,Miami,GA,55581,34.590382,-122.161815,352269,Consultant,1967-12-13,845240886096,dcd7b9d9-173d-49fc-9dba-ecd5cb32bff1,2024-09-18,20:29:46,online_purchase,130.45,mobile,credit_card,**** **** **** 0099,485afae4-82e4-4364-875a-eae0fa8a60b2,Delta,M24976,https://www.delta.com,43.214.185.221,37.407846,-68.267505,0
345026642,Mei,Kumar,M,1359 Pine St,Dallas,FL,87484,40.092767,-93.035578,1308484,Developer,1973-09-30,738696648110,012d32b9-e442-4861-adba-16cfc504b3de,2024-05-09,19:39:57,gas,96.18,mobile,wallet,**** **** **** 3677,d58d6a3d-20de-4c0c-aa2f-3a73a0cfadd1,Delta,M18735,https://www.delta.com,3.127.1.131,37.447945,-68.75155,0
236616201,Luis,Nguyen,M,3687 Park Ave,Boston,CA,22725,30.226019,-95.212987,1546651,Engineer,2000-05-31,729512660869,cc8b4686-040c-4091-9bfc-48a040fb69fb,2024-06-13,09:09:43,gas,98.2,mobile,wallet,**** **** **** 0863,ac39131c-f62f-453a-b668-6e6b2d7095ef,BestBuy,M38644,https://www.bestbuy.com,209.150.153.166,33.107867,-115.411243,0
083069250,David,Singh,F,5903 1st Ave,New York,MA,78960,39.765053,-122.514945,2900105,Engineer,2004-08-01,980556441994,4fcdad68-93f6-4b59-8f4b-dcf5ec0a3f70,2024-10-27,21:59:55,gas,87.54,web,credit_card,**** **** **** 6191,4591944a-c9fe-42ee-98bf-776ad0b8d8c5,Delta,M24360,https://www.delta.com,190.230.231.80,37.400025,-68.510441,0
767550043,Luis,Smith,M,1634 Cedar Rd,Seattle,TX,67992,45.431763,-118.911077,5884589,Analyst,1960-09-01,753157522950,66c952a5-1672-4bb8-b78b-9c037873a102,2024-10-05,03:21:27,electronics,1655.32,web,credit_card,**** **** **** 7535,58a9ee63-d54b-4164-aa55-8aec4c641164,Walmart,M51350,https://www.walmart.com,64.67.170.179,43.905489,-123.63329,1
810103208,Akhil,Singh,M,1029 Cedar Rd,San Francisco,TX,81524,31.14358,-111.146404,266174,Nurse,1994-03-11,234160990975,8bef2a48-4aa6-4ea5-8c47-786a71dc399b,2024-07-08,22:25:14,restaurant,31.62,web,debit_card,**** **** **** 9461,2d855a2c-0a2e-4fa8-9689-b1956eefdc3d,Starbucks,M94784,https://www.starbucks.com,37.33.177.44,44.783484,-89.473725,0
465592189,Akhil,Garcia,M,4500 1st Ave,New York,MA,32200,39.796484,-122.766656,7174604,Teacher,1996-12-09,568864993397,df05f82e-95fd-4162-b7f3-2d4fefb879d0,2024-04-16,13:51:34,restaurant,46.14,pos,credit_card,**** **** **** 4337,7a33a983-f986-4f91-8c1c-59f8c7dc828d,BestBuy,M59511,https://www.bestbuy.com,198.165.166.10,32.89805,-114.930251,0
290024927,Anita,Brown,M,5112 Cedar Rd,Dallas,PA,61425,40.048843,-93.096461,6050593,Nurse,1972-11-14,852346151216,d1de8dab-4e35-449f-a56f-4b8790b2b2e3,2024-07-10,01:12:22,utilities,302.01,pos,wallet,**** **** **** 4256,6448b39e-e7c9-4d37-a7b1-eb572f81cfcf,DoorDash,M82399,https://www.doordash.com,34.194.148.56,27.167229,-118.58938,0
690814498,John,Smith,F,3910 Maple Ave,Boston,NY,35380,30.039475,-95.032684,6312122,Manager,1983-10-28,602965328315,b1a9047e-c94a-4612-b39d-267d53fdfa64,2024-09-14,09:42:41,electronics,93.21,mobile,debit_card,**** **** **** 0833,19233d73-92ad-4df0-b403-fec5a9df28cc,Uber,M51776,https://www.uber.com,19.46.156.136,46.805282,-104.519041,0
507438203,Sara,Smith,M,8229 2nd St,Seattle,WA,49887,45.580372,-118.943382,5993177,Manager,1962-12-25,950078677550,01f04853-d3b4-4830-9cdb-9a41079c4498,2024-01-14,10:10:58,restaurant,46.12,pos,debit_card,**** **** **** 4741,be3f96ca-f539-4406-823d-44b773681bd6,DoorDash,M22209,https://www.doordash.com,213.112.189.58,26.923053,-118.597574,0
773061460,Jane,Smith,M,6925 Oak St,Miami,WA,81522,34.641011,-122.324112,1408645,Consultant,1982-06-13,174196400092,5787075a-4028-4932-b2f4-7cafe6b19025,2024-05-07,03:37:29,utilities,280.34,mobile,wallet,**** **** **** 5402,39e75005-a5f7-45a5-9dde-9e8de9e4925f,BestBuy,M49015,https://www.bestbuy.com,241.121.196.32,32.695634,-115.368981,0
562754540,Michael,Doe,M,5933 Maple Ave,Austin,IL,54804,41.811174,-85.539028,5650466,Cashier,1992-12-11,349893975955,c2c8dff6-5f21-4f8d-84e6-56b8be3458c3,2024-04-01,23:43:08,utilities,272.98,pos,credit_card,**** **** **** 8390,a4e810fd-7e32-47c5-b0ac-9e13bffb071d,Walmart,M83688,https://www.walmart.com,187.168.120.99,43.780409,-123.405292,0
344302997,Anita,Doe,F,8950 Pine St,Seattle,NJ,29234,45.66659,-119.0367,576616,Developer,1996-06-12,385442402948,e8103fff-6bd3-4f25-b652-ac0eeb796936,2024-10-23,23:04:19,grocery,43.17,web,wallet,**** **** **** 7247,95c7440c-96d3-40c8-b199-db4865562428,Shell,M23579,https://www.shell.com,29.90.115.141,43.537612,-82.417033,0
873140319,Jane,Brown,F,2669 2nd St,San Francisco,IL,74066,31.210325,-111.104025,7136227,Analyst,1971-01-16,166616246988,8a7debef-0def-4c4c-88b0-51ead0555e63,2024-10-07,18:39:47,utilities,207.42,web,credit_card,**** **** **** 8670,0754276b-235c-4f15-84f6-fd7afd60607c,Shell,M23434,https://www.shell.com,101.216.114.24,43.646669,-82.394,0
009341373,Anita,Nguyen,M,8894 Pine St,Boston,GA,32614,29.905586,-95.26857,1319483,Designer,1995-02-08,454247115582,216504c7-0557-406b-a77d-dbefcf6e976d,2024-11-29,00:25:43,online_purchase,379.71,pos,credit_card,**** **** **** 6931,a29db4a0-f304-49ef-beea-5c3e31396f41,BestBuy,M22739,https://www.bestbuy.com,204.218.101.231,33.043925,-115.250041,0
012546759,Priya,Garcia,F,5382 1st Ave,Austin,MA,39216,42.123237,-85.530198,5874756,Teacher,1957-12-11,149995977031,b6f78c2b-0ee3-4ade-b02a-eba1cb11c286,2024-09-29,23:20:02,pharmacy,5.55,web,wallet,**** **** **** 6367,e69695d1-8ef4-4c54-a996-beed013e111e,Costco,M76885,https://www.costco.com,132.176.206.252,33.989964,-92.571516,0
739206042,David,Smith,F,8419 2nd St,Miami,PA,13979,34.768881,-122.129214,1677284,Teacher,1987-01-04,942992119247,1a82e9a0-e61d-424c-8295-15c638ce6b25,2024-04-12,00:01:19,electronics,1302.48,pos,debit_card,**** **** **** 2112,df0ef9ab-9873-4b27-a0d2-e5833c0a296b,Amazon,M38250,https://www.amazon.com,131.39.186.152,30.139247,-90.596674,1
680304005,Mei,Doe,M,6121 Pine St,Boston,NY,49068,30.024701,-95.224424,3695492,Clerk,1955-06-19,468013143360,60a37780-e33f-4ef7-9686-6a0a4fb0ee7e,2024-12-21,15:06:15,restaurant,103.78,mobile,credit_card,**** **** **** 7919,429a4585-0a8d-4a43-b7a0-31384bf76cd9,Starbucks,M91468,https://www.starbucks.com,205.169.13.155,44.71094,-89.74665,0
168011536,Anita,Garcia,F,6139 Oak St,Austin,NY,81045,41.99263,-85.313659,260207,Designer,1952-06-13,096439453497,f2074c09-a44b-41a8-845c-6faa4aea9a6e,2024-03-21,14:43:46,online_purchase,28.23,pos,debit_card,**** **** **** 2488,a8faf932-f594-4bce-bbe8-629dc6c89107,Delta,M94785,https://www.delta.com,248.177.210.249,37.356946,-68.313909,0
324057411,Mei,Singh,M,4626 Pine St,Miami,IL,52297,34.646713,-122.105256,5780716,Cashier,2001-02-25,935391038916,5266f997-a84b-4e52-a034-e9a5a0f8a8da,2024-11-12,06:02:34,utilities,214.12,pos,credit_card,**** **** **** 9429,f98c3efc-2788-40cd-8998-4ac77aec1764,Amazon,M14287,https://www.amazon.com,203.132.174.170,30.088787,-90.119602,0
205886948,Luis,Brown,F,9018 1st Ave,Seattle,PA,35130,45.511433,-119.158746,4005165,Nurse,1957-05-28,530748781340,7a6e5e47-77a6-44a4-b2b4-1f841596a09b,2024-10-07,17:02:28,restaurant,141.36,mobile,debit_card,**** **** **** 0485,938d259b-60f8-4f2a-8008-907a2a5e3fc3,Uber,M96136,https://www.uber.com,28.186.218.198,47.295197,-105.033012,0
255614412,Michael,Lee,M,4759 Pine St,New York,PA,31681,39.634147,-122.420752,5919662,Designer,1984-07-22,987010932152,a78f5a3f-a0cd-45c3-9d13-0ca7e71b2772,2024-08-16,16:08:08,travel,520.7,web,credit_card,**** **** **** 6121,e65e23bd-ee9c-4c40-8d85-8f1cc1165904,Starbucks,M64123,https://www.starbucks.com,183.145.77.133,44.245195,-89.465999,0
673238368,John,Sharma,M,3692 1st Ave,Austin,WA,26064,41.906744,-85.396248,3250626,Developer,1983-01-28,414344622807,677385f6-1bbe-45a3-bc1f-54901f43cd5e,2024-04-12,11:09:29,grocery,44.52,mobile,wallet,**** **** **** 8362,49733720-671d-4a3b-9672-449efe913dda,DoorDash,M68407,https://www.doordash.com,126.46.22.7,27.253241,-118.49289,0
529643522,Jane,Doe,F,7645 2nd St,San Francisco,MA,58906,31.261503,-111.440558,2667127,Designer,1982-01-20,173284248729,08a8a27a-916d-4673-87fe-d5afd43a8374,2024-07-26,16:08:55,grocery,82.95,mobile,credit_card,**** **** **** 5781,fe7c71c0-3897-4dec-b22d-2096c62d1613,BestBuy,M23984,https://www.bestbuy.com,75.93.246.196,33.043777,-115.355357,0
442143778,John,Patel,M,1170 Park Ave,Austin,FL,12052,41.744921,-85.58288,602906,Manager,1988-01-25,055922770260,92a9a5b0-892a-4e1e-a4d0-8b1391535172,2024-10-14,13:51:19,travel,2297.12,web,wallet,**** **** **** 1350,349e6526-2e4d-4f86-8382-e79b1d9dfac1,Shell,M66945,https://www.shell.com,202.75.159.160,43.492137,-82.604552,1
220112704,Priya,Nguyen,F,7356 2nd St,New York,NY,23888,39.753198,-122.661316,2685516,Engineer,1981-12-15,225933238143,bb853e6c-f55a-4581-ba79-2653f1dcbec6,2024-03-23,09:48:21,gas,52.5,mobile,debit_card,**** **** **** 9895,7cd9469c-979e-407b-8797-eb35f0712c81,Walmart,M24410,https://www.walmart.com,31.95.127.140,43.858471,-123.852541,0
458846937,Priya,Singh,M,8550 Maple Ave,Boston,MA,11371,29.90138,-95.274179,1813568,Cashier,1965-12-12,147875080571,57f403a0-343f-465f-9743-35e53f8b24e5,2024-01-27,05:08:07,pharmacy,160.94,pos,debit_card,**** **** **** 3793,3604c70b-53cc-4789-8602-12197e9f460c,Starbucks,M61082,https://www.starbucks.com,110.245.14.74,44.378105,-89.434146,0
496784527,Anita,Sharma,M,1211 Main St,San Francisco,IL,74196,31.412413,-111.219141,2531748,Consultant,1991-08-06,331881567541,1c952217-edb8-4a97-af91-a889cd7f0a6d,2024-11-14,05:59:40,electronics,1592.72,web,wallet,**** **** **** 4553,f5d6e7f7-b00e-45ea-a279-3ee210c48042,Amazon,M12583,https://www.amazon.com,19.125.51.27,30.235868,-90.554542,1
525177485,Sara,Nguyen,M,9515 Pine St,San Francisco,TX,60056,31.304793,-111.426117,488440,Developer,1982-11-02,652642437428,a7d5c13b-014b-4ce3-b473-a513dc07b4de,2024-10-16,02:24:42,online_purchase,313.93,mobile,credit_card,**** **** **** 6520,9c10b16d-ebcf-45a6-b7ce-4c6cbac0c1d4,Walmart,M46515,https://www.walmart.com,132.119.108.13,43.690646,-123.658721,0
205065069,Akhil,Brown,M,4009 Main St,New York,PA,25363,39.800721,-122.637398,6095437,Designer,1967-07-04,615884452364,282ac4f0-7238-4722-9c39-09c2ecf36fed,2024-08-13,09:28:26,travel,381.54,pos,credit_card,**** **** **** 2321,1ca5e7f3-01d2-463e-8c28-4a9fb9088a16,DoorDash,M25704,https://www.doordash.com,179.247.213.120,27.022181,-118.425789,0
220704310,Akhil,Nguyen,F,8669 Maple Ave,New York,MA,56353,39.600558,-122.394659,5743720,Nurse,1974-04-08,772228749958,7111cb26-f819-44a0-ae23-233b7fcfdf9f,2024-08-07,23:20:07,electronics,1481.05,web,debit_card,**** **** **** 8011,4c58f7e4-c47d-47f1-820a-771ca055c1f9,Walmart,M37081,https://www.walmart.com,9.168.90.45,43.729125,-123.58125,1
632448968,Luis,Patel,F,3546 Cedar Rd,Austin,TX,74722,41.873008,-85.520225,6724459,Clerk,1952-09-09,460412616554,bcfd7009-10a2-46c4-8da3-477ea9f5d461,2024-02-20,09:47:40,pharmacy,177.74,mobile,wallet,**** **** **** 4761,e360ab38-ff44-45c8-93b2-b4eb731dee65,Amazon,M29505,https://www.amazon.com,248.157.220.110,30.167332,-90.322761,0
050356237,Michael,Smith,M,3350 Cedar Rd,New York,FL,70937,39.853565,-122.707604,5588451,Cashier,1991-02-15,246456048511,efb0dc5e-115f-46db-9982-d3ed54e30c69,2024-08-15,05:58:34,grocery,110.26,web,debit_card,**** **** **** 1259,fee03aee-b16e-4059-a50f-cba4eec63e56,Target,M99334,https://www.target.com,117.46.204.248,43.582875,-84.262801,0
176572245,Akhil,Kumar,M,4142 Oak St,Austin,MA,19265,41.959622,-85.495989,7273185,Consultant,1985-01-05,883660798334,c7074d4f-c99d-4a67-baa4-9d8fc329a844,2024-01-19,12:08:25,electronics,1479.5,mobile,debit_card,**** **** **** 8080,d332533c-1329-4a5e-bc20-046a4a57ce49,Shell,M87180,https://www.shell.com,95.107.86.62,43.294461,-82.675611,1
371421374,Anita,Brown,M,358 Oak St,Seattle,IL,71648,45.66962,-118.99697,4750258,Engineer,1971-01-26,727939226894,55c1329f-2162-45ec-b733-5cec3fb8cfe3,2024-12-05,10:35:42,restaurant,59.41,web,debit_card,**** **** **** 2819,90e36d3f-0a19-471f-8560-00c39589a16f,DoorDash,M90179,https://www.doordash.com,129.27.162.233,27.2334,-118.235066,0
522759426,John,Nguyen,M,418 Park Ave,New York,FL,40293,39.664431,-122.703589,1279703,Manager,1977-02-08,732722215532,850b8a19-87c8-47a6-ba9c-494f13b0c12f,2024-05-04,07:25:02,grocery,95.49,web,wallet,**** **** **** 6086,b1a0819e-e246-4b66-ab2f-a7b5eb9a76db,Target,M48819,https://www.target.com,214.152.201.84,43.761091,-84.371211,0
813207239,David,Doe,F,2540 Maple Ave,Dallas,MA,61788,40.04489,-92.775632,4067325,Analyst,1958-05-22,191846550636,d3dc8729-2b05-4a79-a39b-5d15ff01aab1,2024-08-13,08:46:28,restaurant,199.41,mobile,debit_card,**** **** **** 7602,dc0a8206-c5ae-4bbf-b90d-b9d48ac60651,Target,M35862,https://www.target.com,97.71.252.79,43.577103,-84.162043,0
263177744,Jane,Smith,M,4506 Park Ave,Dallas,NY,99111,39.848119,-93.076305,5142705,Analyst,1987-07-06,222124219738,5a70b939-8544-4cb4-8dab-2bed3ed15408,2024-02-05,23:30:27,grocery,110.84,web,debit_card,**** **** **** 5083,07564269-9d03-4827-996e-965e21ce9fdd,BestBuy,M32058,https://www.bestbuy.com,122.26.7.77,32.714206,-114.996041,0
335471543,Priya,Brown,F,3789 2nd St,Seattle,FL,67605,45.705345,-119.002309,5358192,Analyst,1984-02-27,382541768922,470286ec-0619-4380-858f-fbb70f3b2305,2024-01-13,15:54:25,utilities,371.53,mobile,wallet,**** **** **** 6919,47e64fa9-ac58-4a62-9302-6ecb23b87832,Delta,M21177,https://www.delta.com,110.191.46.95,37.598105,-68.474248,0
746161605,Michael,Brown,M,1735 Park Ave,Chicago,MA,38440,25.778585,-112.479714,980959,Nurse,1987-03-02,433707367127,0ea1ba24-eb6e-4c76-9364-131f801bcd64,2024-09-29,03:53:01,travel,1987.14,web,wallet,**** **** **** 7296,afb22a2e-be82-42e2-b173-0ec05df78218,Shell,M28456,https://www.shell.com,219.14.70.23,43.596717,-82.603466,1
255317550,Jane,Garcia,F,9245 Maple Ave,Dallas,MA,43796,39.943902,-93.034941,7504538,Analyst,2004-07-03,461614384039,a78beb36-75ad-4de1-8771-dc3029dbc1d4,2024-12-05,01:22:45,pharmacy,42.08,web,debit_card,**** **** **** 5095,c03ee8db-f1e8-44dc-a728-57bed4f08824,Starbucks,M35771,https://www.starbucks.com,105.174.188.15,44.323211,-89.689563,0
358599197,Luis,Lee,M,3542 Main St,Seattle,CA,90968,45.567995,-119.073487,4342806,Nurse,1977-09-10,763858692254,bdbc2452-2678-454c-b52a-0093b3f25224,2024-03-28,23:53:57,pharmacy,209.23,mobile,debit_card,**** **** **** 9553,3bb15663-2fc8-440a-afcc-f90284675d89,Costco,M45303,https://www.costco.com,237.95.207.13,33.661286,-92.492812,0
